0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.1346568912267685,0.05300934240221977,0.07226631045341492,0.026702389121055603,-0.03380662575364113,-0.30043691396713257,-0.013820278458297253,0.3849591612815857,-0.11007733643054962,-0.13442429900169373,-0.04522695392370224,-0.1770668774843216,-0.024032900109887123,0.0613655261695385,0.06021437793970108,0.025446558371186256,-0.009310128167271614,-0.13318832218647003,0.027217185124754906,-0.38364583253860474,0.033632542937994,0.0868520513176918,-0.009443415328860283,-0.0362941138446331,-0.05868128687143326,0.04093986749649048,-0.23001471161842346,-0.07944649457931519,-0.08262069523334503,0.029048483818769455,0.05409712344408035,0.03599200397729874,0.033243291079998016,-0.06953306496143341,-0.039687421172857285,0.28792768716812134,-0.01084228791296482,-0.24724061787128448,-0.16729429364204407,-0.2858298420906067,-0.03170005604624748,-0.14481021463871002,-0.1513412743806839,0.0017744277138262987,0.1416967809200287,-0.15400756895542145,-0.08478765189647675,-0.010433493182063103,0.018184877932071686,0.16465428471565247,0.050320565700531006,-0.12727729976177216,-0.04194129630923271,-0.0031677340157330036,-0.06672006100416183,0.0951034277677536,0.11163687705993652,-0.05746963620185852,-0.029524508863687515,0.043795354664325714,0.08815709501504898,-0.0019999537616968155,-0.039103396236896515,0.059578221291303635,-0.22558793425559998,0.18189369142055511,-0.0025805572513490915,0.0721968561410904,-0.17673726379871368,0.20689284801483154,-0.17239713668823242,0.04527788236737251,0.20245042443275452,-0.02352691814303398,0.1638638973236084,0.030912388116121292,-0.0493432953953743,-0.11101257801055908,-0.17053896188735962,0.05573371797800064,-0.024925893172621727,0.12691780924797058,-0.10741093009710312,0.19949105381965637,-0.001935462816618383,0.07581454515457153,0.01458845753222704,0.21291251480579376,0.18777453899383545,0.08222786337137222,0.15815697610378265,0.002455866662785411,0.032144151628017426,0.14416928589344025,0.21733620762825012,0.16473683714866638,0.06350778043270111,-0.10009660571813583,0.01118941605091095,0.019106945022940636
-0.1009354516863823,0.038485087454319,0.05002813786268234,0.016592970117926598,-0.0263567753136158,-0.23127414286136627,-0.015200466848909855,0.29076576232910156,-0.084100641310215,-0.10321317613124847,-0.037459373474121094,-0.13922153413295746,-0.013590813614428043,0.04467415064573288,0.0466034896671772,0.01981707662343979,-0.008957955054938793,-0.09952492266893387,0.02113010734319687,-0.293267160654068,0.030078710988163948,0.06425759941339493,-0.006328425835818052,-0.029450226575136185,-0.045427702367305756,0.030858635902404785,-0.18323734402656555,-0.060310687869787216,-0.060889553278684616,0.015118038281798363,0.044722188264131546,0.025620924308896065,0.022480348125100136,-0.054683227092027664,-0.03219421207904816,0.2184908092021942,-0.006500102113932371,-0.18942339718341827,-0.1297416239976883,-0.2239898294210434,-0.02379995957016945,-0.10541646182537079,-0.11177518963813782,-0.0011178298154845834,0.10254620760679245,-0.11947263032197952,-0.06414180248975754,-0.004779345355927944,0.015468521043658257,0.1273285299539566,0.034815169870853424,-0.10182347893714905,-0.031227419152855873,-0.006166710518300533,-0.048242006450891495,0.06905362755060196,0.08702163398265839,-0.04231390729546547,-0.023835670202970505,0.03392486274242401,0.060455188155174255,-0.0003191778378095478,-0.025337086990475655,0.04548779875040054,-0.17905786633491516,0.13924261927604675,-0.0031740169506520033,0.05293926224112511,-0.13399584591388702,0.15622490644454956,-0.13489975035190582,0.03845065087080002,0.1532776951789856,-0.01859905943274498,0.12343312054872513,0.022510292008519173,-0.04083867371082306,-0.08694269508123398,-0.135178342461586,0.04735376313328743,-0.021166743710637093,0.09773841500282288,-0.07721146941184998,0.15470825135707855,0.0007226519519463181,0.05853923410177231,0.014533800072968006,0.1630401313304901,0.14327669143676758,0.06540384888648987,0.11327168345451355,0.005131850019097328,0.02888195775449276,0.11510912328958511,0.16533000767230988,0.1276766061782837,0.04239844158291817,-0.07824554294347763,0.009141332469880581,0.01653064787387848
-0.15822383761405945,0.06417090445756912,0.0789661630988121,0.025707703083753586,-0.04111871123313904,-0.35231515765190125,-0.015200166031718254,0.4438423812389374,-0.13094787299633026,-0.1517210453748703,-0.053839024156332016,-0.2098691165447235,-0.02498089335858822,0.06522536277770996,0.07595285028219223,0.028574848547577858,-0.013110232539474964,-0.15034553408622742,0.02934211492538452,-0.44902515411376953,0.04197464510798454,0.09772277623414993,-0.007608088199049234,-0.04605689272284508,-0.0687868520617485,0.048045698553323746,-0.27407780289649963,-0.09065034240484238,-0.09394770860671997,0.029375379905104637,0.06395776569843292,0.04123780131340027,0.03764008730649948,-0.07837513834238052,-0.04944144934415817,0.33088621497154236,-0.019877446815371513,-0.2884395122528076,-0.19421397149562836,-0.3382461369037628,-0.03743084892630577,-0.16071034967899323,-0.17433011531829834,0.008619910106062889,0.1605769544839859,-0.17672781646251678,-0.09334464371204376,-0.014893822371959686,0.019165292382240295,0.19603419303894043,0.052934497594833374,-0.1491546481847763,-0.05321444198489189,-0.005139301531016827,-0.07260157912969589,0.10882967710494995,0.12498923391103745,-0.06961692869663239,-0.03787398710846901,0.05457768961787224,0.09842444211244583,0.0014186431653797626,-0.04214843735098839,0.07207541167736053,-0.2680860757827759,0.21393229067325592,-0.000976993702352047,0.08421415090560913,-0.20854629576206207,0.2350109964609146,-0.19626908004283905,0.05305127054452896,0.2296014279127121,-0.02590588852763176,0.18594728410243988,0.037618838250637054,-0.05631808191537857,-0.13138672709465027,-0.2018745094537735,0.06598074734210968,-0.031200572848320007,0.14327645301818848,-0.12393725663423538,0.2302129864692688,-0.0019421216566115618,0.08752376586198807,0.021953461691737175,0.2435593158006668,0.21333034336566925,0.08955250680446625,0.18407492339611053,0.001488849869929254,0.04117222875356674,0.17074261605739594,0.2536631226539612,0.18894140422344208,0.07197390496730804,-0.11625686287879944,0.010840524919331074,0.022917207330465317
-0.09142762422561646,0.027816733345389366,0.10277463495731354,0.026990162208676338,-0.03833354637026787,-0.1865561604499817,-0.029977422207593918,0.292915016412735,-0.07973203808069229,-0.1285431683063507,-0.05662504956126213,-0.1151934489607811,0.011900857090950012,0.030368879437446594,-0.0015503991162404418,0.06673184037208557,0.0014373492449522018,-0.07897144556045532,0.021729158237576485,-0.27461904287338257,0.014448042958974838,0.11774225533008575,-0.07737397402524948,-0.02796945348381996,-0.0030867713503539562,0.053897611796855927,-0.1770077496767044,-0.0501423180103302,-0.06682397425174713,0.04524126648902893,-0.02260892279446125,0.025326840579509735,-0.029522037133574486,-0.06793667376041412,-0.07702583074569702,0.2372741997241974,0.0006139158504083753,-0.20970416069030762,-0.11021357774734497,-0.2197456657886505,-0.010730475187301636,-0.11656167358160019,-0.11986903846263885,-0.02975628152489662,0.11752261221408844,-0.1572311669588089,-0.07082570344209671,-0.03194886073470116,-0.014721609652042389,0.0993032306432724,0.01400685217231512,-0.12282437831163406,-0.07179425656795502,-0.00914380419999361,-0.014030201360583305,0.060803353786468506,0.02985125035047531,-0.05194240063428879,0.00413332786411047,0.03251020610332489,0.05316270515322685,-0.014039249159395695,0.026347391307353973,0.05722792074084282,-0.1262010931968689,0.12111932784318924,0.0015067355707287788,0.02801029570400715,-0.13884446024894714,0.14371542632579803,-0.12365923076868057,0.04159356281161308,0.12058206647634506,-0.054285477846860886,0.12332272529602051,0.04368111118674278,-0.06509970873594284,-0.08235380053520203,-0.12142300605773926,0.0329604372382164,-0.007669252809137106,0.11303158849477768,-0.06736520677804947,0.17201335728168488,-0.034559961408376694,0.03551042079925537,0.04814738780260086,0.17686785757541656,0.13230691850185394,0.04814671352505684,0.07028274238109589,0.020750176161527634,0.04152288660407066,0.13922837376594543,0.16559964418411255,0.0989585742354393,0.030798396095633507,-0.04038486257195473,0.02335508167743683,0.03497059643268585
-0.09211038053035736,0.03479713946580887,0.05203169584274292,0.01946469023823738,-0.02550102211534977,-0.21125273406505585,-0.01364058442413807,0.2742474675178528,-0.07905209809541702,-0.09092751145362854,-0.03870708495378494,-0.12943074107170105,-0.012593847699463367,0.043006960302591324,0.03976183384656906,0.0209982730448246,-0.006500419229269028,-0.09515253454446793,0.02140272781252861,-0.2717999517917633,0.029026633128523827,0.06798462569713593,-0.010485133156180382,-0.030516769737005234,-0.03974909335374832,0.0299075935035944,-0.1659543812274933,-0.05611703544855118,-0.05864890664815903,0.019002918154001236,0.030962880700826645,0.02669982984662056,0.015096020884811878,-0.05035135895013809,-0.036580752581357956,0.20504498481750488,-0.004657772369682789,-0.1818758100271225,-0.12115854024887085,-0.20805040001869202,-0.01660885475575924,-0.09933346509933472,-0.10359038412570953,-0.0023476979695260525,0.09773261100053787,-0.11223772913217545,-0.06304702162742615,-0.00520686898380518,0.007937321439385414,0.1153731495141983,0.03432212397456169,-0.09666876494884491,-0.034562863409519196,-0.005820541642606258,-0.04261977598071098,0.0670403242111206,0.0741501897573471,-0.04067762941122055,-0.01894078031182289,0.03021133877336979,0.05560686066746712,-0.0006535323918797076,-0.01916288025677204,0.04084248095750809,-0.16399195790290833,0.12547729909420013,-0.00232438906095922,0.04965665936470032,-0.12629184126853943,0.1445397287607193,-0.12318861484527588,0.03045196831226349,0.1396692991256714,-0.019601084291934967,0.11814641952514648,0.02040010504424572,-0.03913203626871109,-0.08274044841527939,-0.12730544805526733,0.03911972790956497,-0.02037217654287815,0.09253542870283127,-0.07787320762872696,0.14716508984565735,-0.004589269403368235,0.046444736421108246,0.021158963441848755,0.1584487110376358,0.1308232843875885,0.05354408174753189,0.10709716379642487,0.00856771320104599,0.025772321969270706,0.10688517987728119,0.15523895621299744,0.11714252084493637,0.03885051980614662,-0.06872905790805817,0.012449557892978191,0.015423180535435677
-0.1448715776205063,0.0573127456009388,0.08231768012046814,0.023310817778110504,-0.039139438420534134,-0.3324199318885803,-0.017191872000694275,0.4242006540298462,-0.12433246523141861,-0.1487719565629959,-0.055875156074762344,-0.1938198208808899,-0.020126547664403915,0.06538213044404984,0.06392811238765717,0.033404458314180374,-0.012603264302015305,-0.14664173126220703,0.03443695604801178,-0.41728705167770386,0.03744726628065109,0.10445190966129303,-0.01560510229319334,-0.04580731317400932,-0.056966543197631836,0.04505671188235283,-0.25765812397003174,-0.07929641753435135,-0.09151995927095413,0.03129568696022034,0.051806263625621796,0.03855077922344208,0.03022383712232113,-0.07714639604091644,-0.05192456394433975,0.32554373145103455,-0.014917486347258091,-0.2781895697116852,-0.188970685005188,-0.32297053933143616,-0.03963346779346466,-0.15282294154167175,-0.16501981019973755,0.0038330070674419403,0.16044734418392181,-0.17252963781356812,-0.09227941185235977,-0.014420213177800179,0.015311632305383682,0.18439926207065582,0.0455797053873539,-0.14541827142238617,-0.053585443645715714,-0.004229859448969364,-0.06184181198477745,0.10210903733968735,0.11406771093606949,-0.06539759039878845,-0.02991471439599991,0.046633753925561905,0.08664155006408691,0.0006664209067821503,-0.03496234118938446,0.07404015958309174,-0.25231626629829407,0.20222102105617523,-0.0006215501925908029,0.0722617655992508,-0.1990680992603302,0.22697289288043976,-0.1864749789237976,0.04824036732316017,0.21171969175338745,-0.02964518405497074,0.18138568103313446,0.03603777661919594,-0.056354060769081116,-0.12591487169265747,-0.1902807652950287,0.061330318450927734,-0.02557186782360077,0.14211317896842957,-0.11400745809078217,0.22186177968978882,-0.0036652046255767345,0.082295723259449,0.02269744873046875,0.24004483222961426,0.2068912386894226,0.0924389511346817,0.16331009566783905,0.006017857696861029,0.04042116925120354,0.16320858895778656,0.2408580780029297,0.1774570643901825,0.06182849407196045,-0.1048748791217804,0.012765288352966309,0.023541659116744995
-0.1221809908747673,0.02880394086241722,0.08631730079650879,0.03131498396396637,-0.03780893608927727,-0.3058759868144989,-0.017452014610171318,0.39511638879776,-0.10543820261955261,-0.1397174447774887,-0.07084790617227554,-0.19871872663497925,0.03159555420279503,0.07666561007499695,0.049208130687475204,0.05857517942786217,0.013782888650894165,-0.13823522627353668,0.04737063869833946,-0.3697846531867981,0.05976767838001251,0.12380065023899078,-0.04986948519945145,-0.06007145345211029,-0.06115416809916496,0.03873050585389137,-0.24732543528079987,-0.10418335348367691,-0.07968992739915848,-0.002522292546927929,0.041385047137737274,0.03935053199529648,0.009021462872624397,-0.1066318079829216,-0.07754481583833694,0.31068387627601624,0.024782804772257805,-0.2595852017402649,-0.1820579618215561,-0.31307655572891235,-0.014741797931492329,-0.12142210453748703,-0.1320641040802002,-0.04311229661107063,0.1508186012506485,-0.15751399099826813,-0.13201750814914703,0.009657660499215126,0.00946134701371193,0.14875014126300812,0.04097084701061249,-0.15837126970291138,-0.05734329670667648,-0.013141971081495285,-0.06000674515962601,0.11721702665090561,0.11724428832530975,-0.055914536118507385,-0.018370987847447395,0.03131838142871857,0.0523393489420414,-0.01593831367790699,-0.00019273620273452252,0.06633270531892776,-0.23598773777484894,0.1775224208831787,-0.027034703642129898,0.054777033627033234,-0.17560608685016632,0.2292809784412384,-0.1956709772348404,0.05757207050919533,0.19648100435733795,-0.04512343928217888,0.1954963356256485,-0.01307959295809269,-0.07188458740711212,-0.1356399655342102,-0.20431287586688995,0.07002279162406921,-0.03763395547866821,0.1320476531982422,-0.11858640611171722,0.24924366176128387,-0.02201458066701889,0.038154806941747665,0.061043910682201385,0.275177925825119,0.19622063636779785,0.09614547342061996,0.11931058764457703,0.03563155606389046,0.023406270891427994,0.14902444183826447,0.229055255651474,0.1955498605966568,0.024448279291391373,-0.08896952122449875,0.05868774279952049,0.044117920100688934
-0.08983630686998367,0.02713797055184841,0.054593224078416824,0.013181231915950775,-0.020988833159208298,-0.23956315219402313,-0.006759244948625565,0.305664598941803,-0.07554756104946136,-0.1036827489733696,-0.05349652096629143,-0.15827487409114838,0.011365759186446667,0.05816277861595154,0.04142154008150101,0.03165204077959061,0.013554639182984829,-0.11250358074903488,0.033916790038347244,-0.28560444712638855,0.04867520183324814,0.08272267132997513,-0.01821727678179741,-0.04960053786635399,-0.053599853068590164,0.02482331544160843,-0.18493661284446716,-0.08458023518323898,-0.05972225219011307,0.0037309725303202868,0.052907347679138184,0.02923898585140705,0.014213775284588337,-0.08412442356348038,-0.04812037944793701,0.23635856807231903,0.01168458629399538,-0.19740477204322815,-0.14561985433101654,-0.24052149057388306,-0.011233487166464329,-0.09832929819822311,-0.1006215438246727,-0.025323687121272087,0.11807522922754288,-0.11924143135547638,-0.10110054910182953,0.0035777254961431026,0.014694569632411003,0.11877302825450897,0.03890841081738472,-0.11964266747236252,-0.03531144559383392,-0.00459745479747653,-0.05580814182758331,0.0896209329366684,0.09991375356912613,-0.04114609584212303,-0.02827112190425396,0.02413386106491089,0.04698517173528671,-0.009230850264430046,-0.013432295061647892,0.048721328377723694,-0.18462228775024414,0.14305739104747772,-0.01862744241952896,0.04289544001221657,-0.13580960035324097,0.17635010182857513,-0.150456041097641,0.044928476214408875,0.1602891981601715,-0.031224779784679413,0.1474912017583847,-0.012641330249607563,-0.048045601695775986,-0.10204010456800461,-0.16229656338691711,0.05641133338212967,-0.03190675750374794,0.09496313333511353,-0.0981891006231308,0.187441885471344,-0.01264048833400011,0.032651014626026154,0.04003509506583214,0.21089725196361542,0.1493270844221115,0.07031543552875519,0.10632023960351944,0.028604360297322273,0.01761944591999054,0.10299081355333328,0.1831195205450058,0.15226419270038605,0.023940643295645714,-0.07436579465866089,0.04559304565191269,0.031777169555425644
-0.11646652966737747,0.03664710372686386,0.057772196829319,0.024367179721593857,-0.027307387441396713,-0.25388291478157043,-0.01749754324555397,0.31565460562705994,-0.08910000324249268,-0.11008508503437042,-0.03484228253364563,-0.14874282479286194,-0.014122589491307735,0.05162529647350311,0.05257513374090195,0.022931305691599846,-0.011845351196825504,-0.10390014946460724,0.022419782355427742,-0.3128277361392975,0.025645693764090538,0.06471353769302368,-0.012475335039198399,-0.031410232186317444,-0.04769665747880936,0.03602081909775734,-0.20424151420593262,-0.058897338807582855,-0.06917436420917511,0.016953574493527412,0.04295819252729416,0.035910286009311676,0.027824826538562775,-0.053466107696294785,-0.03981361538171768,0.2333097755908966,-0.009023172780871391,-0.20407214760780334,-0.14202362298965454,-0.23695868253707886,-0.029305173084139824,-0.10945220291614532,-0.12540677189826965,0.0012088390067219734,0.10711631178855896,-0.1223558709025383,-0.06952894479036331,-0.0019663944840431213,0.005852787755429745,0.14473956823349,0.03582403063774109,-0.10470166802406311,-0.03249401971697807,-0.006840680725872517,-0.05214012786746025,0.07531797885894775,0.08927931636571884,-0.04952739179134369,-0.02249094471335411,0.04087556526064873,0.06762595474720001,0.0036714014131575823,-0.034067947417497635,0.04981718957424164,-0.19654378294944763,0.1522267460823059,-0.002674727002158761,0.0627531036734581,-0.14781394600868225,0.16871675848960876,-0.1379765123128891,0.03276791796088219,0.16419675946235657,-0.012756958603858948,0.12965932488441467,0.022763514891266823,-0.04804103076457977,-0.0935545414686203,-0.14314118027687073,0.04639303311705589,-0.02313481830060482,0.11024367809295654,-0.08568001538515091,0.16605764627456665,-0.00603726739063859,0.0632002130150795,0.020140154287219048,0.16878089308738708,0.14739972352981567,0.06159662455320358,0.13279910385608673,-0.0008407707791775465,0.02083791233599186,0.12517334520816803,0.17457030713558197,0.14436067640781403,0.047164615243673325,-0.07780957221984863,0.00877138040959835,0.011165151372551918
-0.1380947083234787,0.056180406361818314,0.07131709903478622,0.02180669456720352,-0.032158263027668,-0.32545897364616394,-0.01403238158673048,0.4117087125778198,-0.1177527979016304,-0.13735459744930267,-0.05289943143725395,-0.19877004623413086,-0.014712451957166195,0.0683039203286171,0.06816694140434265,0.025832416489720345,-0.009108386933803558,-0.1429058462381363,0.03461892530322075,-0.4068605601787567,0.0447542667388916,0.08552160859107971,-0.005255904048681259,-0.045296330004930496,-0.06794964522123337,0.03687601909041405,-0.25353285670280457,-0.08771351724863052,-0.08418694138526917,0.020026469603180885,0.05937093123793602,0.04093296080827713,0.03131071850657463,-0.07663492113351822,-0.04348909854888916,0.3085295855998993,-0.012754718773066998,-0.26759156584739685,-0.18625681102275848,-0.312489777803421,-0.029204702004790306,-0.1434735804796219,-0.1543598771095276,0.002071322174742818,0.1505148857831955,-0.16167737543582916,-0.09554800391197205,-0.008460639975965023,0.014820902608335018,0.18156926333904266,0.05005219206213951,-0.14016227424144745,-0.039759617298841476,-0.00889794435352087,-0.070627860724926,0.099859319627285,0.12173371762037277,-0.06289702653884888,-0.033636901527643204,0.04428109526634216,0.08463847637176514,0.0007322930614463985,-0.03825783729553223,0.059962768107652664,-0.25558146834373474,0.19604897499084473,-0.003118539461866021,0.07336864620447159,-0.19410473108291626,0.22066695988178253,-0.1871972680091858,0.04832138121128082,0.21023710072040558,-0.02419068105518818,0.17753009498119354,0.02551102079451084,-0.05369078740477562,-0.12444424629211426,-0.19425351917743683,0.06561499834060669,-0.032364558428525925,0.13364668190479279,-0.11872905492782593,0.22101061046123505,-0.008115671575069427,0.07542029768228531,0.027296533808112144,0.23228515684604645,0.19870103895664215,0.08421231061220169,0.16388441622257233,0.007786326110363007,0.031868863850831985,0.15373077988624573,0.2393825203180313,0.18506856262683868,0.06173524633049965,-0.10739494115114212,0.019908735528588295,0.020307419821619987
