user_id,tweet_id,username,location,following,followers,twt_created_at,total_tweets,retweet_count,text,hashtags,mentions
2,2,pspatilsbi,Bangalore ,325,25,2022-11-08 22:08:44+00:00,2704,0,agenda great old god blees end,[],"[{'screen_name': 'INCIndia', 'name': 'Congress', 'id': 1153045459, 'id_str': '1153045459', 'indices': [62, 71]}, {'screen_name': 'INCKarnataka', 'name': 'Karnataka Congress', 'id': 758572309368098816, 'id_str': '758572309368098816', 'indices': [103, 116]}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': 245687754, 'id_str': '245687754', 'indices': [117, 126]}, {'screen_name': 'VishweshwarBhat', 'name': 'Vishweshwar Bhat', 'id': 228420453, 'id_str': '228420453', 'indices': [127, 143]}, {'screen_name': 'publictvnews', 'name': 'PublicTV', 'id': 471911020, 'id_str': '471911020', 'indices': [144, 157]}, {'screen_name': 'RahulGandhi', 'name': 'Rahul Gandhi', 'id': 3171712086, 'id_str': '3171712086', 'indices': [158, 170]}]"
3,3,ththegde,"Kandivali East, Mumbai",582,57,2022-11-08 22:00:49+00:00,1969,0,please allow citizen buy forex investment like digital gold forex rbi kitty investment indian something done like,[],"[{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [0, 9]}, {'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': 58243368, 'id_str': '58243368', 'indices': [10, 22]}]"
5,5,rupz_boruah,"Chabua, India",14,33,2022-11-08 21:54:37+00:00,309,0,please take necessary action neurologist amc dibrugarh never visit see patient admitted amc always seat private nursing home like sristi nursing home dibrugarh,"[{'text': 'Dr_Dhrubajyoti_Kurmi', 'indices': [49, 70]}]","[{'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [223, 235]}, {'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [236, 249]}, {'screen_name': 'keshab_mahanta', 'name': 'Keshab Mahanta', 'id': 3582144085, 'id_str': '3582144085', 'indices': [250, 265]}, {'screen_name': 'mygovassam', 'name': 'MyGov Assam', 'id': 794958848725372928, 'id_str': '794958848725372928', 'indices': [266, 277]}]"
8,8,lazizpizza99,"Jasola Vihar, New Delhi",23,1,2022-11-08 21:28:48+00:00,6,0,sleeping suddenly bed start shaking ignored keep shaking like pendulum realised strong extreme strong tremor first time life immediately rushed parent already woke,"[{'text': 'peace', 'indices': [231, 237]}, {'text': 'pray', 'indices': [238, 243]}]","[{'screen_name': 'LtGovDelhi', 'name': 'LG Delhi', 'id': 815473030868545537, 'id_str': '815473030868545537', 'indices': [244, 255]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [256, 271]}]"
11,11,UtkarshMishra_9,"Noida, India",707,1122,2022-11-08 21:14:55+00:00,5764,0,estimated magnitude earthquake affected country nepal india china kalukheti nepal isro bhuvan,"[{'text': 'earthquake', 'indices': [137, 148]}, {'text': 'EarthquakePH', 'indices': [149, 162]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
13,13,jibin_ignatious,Delhi,1411,326,2022-11-08 21:07:28+00:00,886,0,yes faridabad felt even sleeping people must risen,[],"[{'screen_name': 'guptarahul801', 'name': 'Adv. Rahul Agrahari', 'id': 156244177, 'id_str': '156244177', 'indices': [0, 14]}, {'screen_name': 'NCS_Earthquake', 'name': 'National Center for Seismology', 'id': 1173512563151142913, 'id_str': '1173512563151142913', 'indices': [15, 30]}, {'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [31, 44]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [45, 55]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [56, 70]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [71, 79]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [80, 93]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [94, 103]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [104, 115]}]"
14,14,poojaraj6999,,17,5,2022-11-08 21:05:12+00:00,28,0,like jai hanuman gyan gun sagar,[],"[{'screen_name': 'guptarahul801', 'name': 'Adv. Rahul Agrahari', 'id': 156244177, 'id_str': '156244177', 'indices': [0, 14]}, {'screen_name': 'NCS_Earthquake', 'name': 'National Center for Seismology', 'id': 1173512563151142913, 'id_str': '1173512563151142913', 'indices': [15, 30]}, {'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [31, 44]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [45, 55]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [56, 70]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [71, 79]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [80, 93]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [94, 103]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [104, 115]}]"
16,16,drshahid2k5,Pilibhit/Aligarh/Gurgaon/Noida,323,21,2022-11-08 20:58:51+00:00,131,0,yes felt strong tremor hope everyone safe,"[{'text': 'Earthquake', 'indices': [53, 64]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
18,18,GirjeshKPatel,"लखनऊ, भारत",164,988,2022-11-08 20:54:48+00:00,522,0,heavy roorke uttrakhand second horrible moment,"[{'text': 'earthquake', 'indices': [6, 17]}]","[{'screen_name': 'ZeeNews', 'name': 'Zee News', 'id': 461841349, 'id_str': '461841349', 'indices': [65, 73]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [74, 81]}, {'screen_name': 'Republic_Bharat', 'name': 'रिपब्लिक भारत', 'id': 938002728898347008, 'id_str': '938002728898347008', 'indices': [82, 98]}, {'screen_name': 'ABPNews', 'name': 'ABP News', 'id': 39240673, 'id_str': '39240673', 'indices': [99, 107]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [108, 117]}]"
21,21,shaikma38791147,"Gudivada, India",13,1,2022-11-08 20:47:43+00:00,2,0,honorble chief minister please press button give job hospital give salary asking tear release covid budget,"[{'text': 'vijayawada', 'indices': [237, 248]}, {'text': 'government', 'indices': [249, 260]}, {'text': 'hospital', 'indices': [261, 270]}]","[{'screen_name': 'ysjagan', 'name': 'YS Jagan Mohan Reddy', 'id': 2965511647, 'id_str': '2965511647', 'indices': [167, 175]}, {'screen_name': 'AndhraPradeshCM', 'name': 'CMO Andhra Pradesh', 'id': 2687516120, 'id_str': '2687516120', 'indices': [176, 192]}, {'screen_name': 'VidadalaRajini', 'name': 'Rajini Vidadala', 'id': 1032201102773506048, 'id_str': '1032201102773506048', 'indices': [194, 209]}, {'screen_name': 'DelliRao', 'name': 'DelliSwaraRao', 'id': 1018523408500326400, 'id_str': '1018523408500326400', 'indices': [211, 220]}, {'screen_name': 'nivasjanardhan', 'name': 'nivas', 'id': 2925738079, 'id_str': '2925738079', 'indices': [221, 236]}]"
25,25,TheAnantpandit,"New Delhi, India",409,19,2022-11-08 20:46:16+00:00,152,0,earthquake magnitude occurred ist lat long depth location nepal information download bhookamp app,[],"[{'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [199, 212]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [213, 223]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [224, 238]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [239, 247]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [248, 261]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [262, 271]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [272, 283]}]"
31,31,kanhagupta21,Allahabad,182,13,2022-11-08 20:38:44+00:00,73,0,horrible ended running outside home safe,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
40,40,AlertCi17299165,,972,165,2022-11-08 20:25:55+00:00,600,0,byculla many road repair fund central govt road started repair till single banner put bjp mumbai team people know fund pls put bjp banner byculla soon,[],"[{'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [0, 13]}, {'screen_name': 'Nitinbankar259', 'name': 'NITIN BANKAR - नितीन बनकर', 'id': 1322097362702008322, 'id_str': '1322097362702008322', 'indices': [14, 29]}, {'screen_name': 'BJP4Mumbai', 'name': 'BJP Mumbai', 'id': 2433075943, 'id_str': '2433075943', 'indices': [30, 41]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [42, 51]}]"
42,42,Kunalgupta_voi,,21,1,2022-11-08 20:10:38+00:00,1,0,choking wakeup antismog gun installed watering plant told driver use properly said jitna chalana tha chala diya kuch nhi hona,"[{'text': 'DelhiPollution', 'indices': [253, 268]}, {'text': 'WasteOfTax', 'indices': [269, 280]}]","[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [0, 15]}, {'screen_name': 'AapKaGopalRai', 'name': 'Gopal Rai', 'id': 951833706, 'id_str': '951833706', 'indices': [16, 30]}, {'screen_name': 'byadavbjp', 'name': 'Bhupender Yadav', 'id': 391901721, 'id_str': '391901721', 'indices': [31, 41]}, {'screen_name': 'DMNewDelhi', 'name': 'DM NEW DELHI', 'id': 1107921957662552065, 'id_str': '1107921957662552065', 'indices': [42, 53]}]"
44,44,Saksham58129744,,73,2,2022-11-08 19:24:23+00:00,53,0,crew member posted merchant navy stranded country guinea video crew member surfaced locked room pleading help,[],"[{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [179, 188]}, {'screen_name': 'DrSJaishankar', 'name': 'Dr. S. Jaishankar', 'id': 859363899291742210, 'id_str': '859363899291742210', 'indices': [189, 203]}, {'screen_name': 'meaMADAD', 'name': 'Madad, MEA', 'id': 820884196696522759, 'id_str': '820884196696522759', 'indices': [204, 213]}, {'screen_name': 'GuineaIndia', 'name': 'India in Equatorial Guinea', 'id': 1140548025875607552, 'id_str': '1140548025875607552', 'indices': [214, 226]}, {'screen_name': 'MEAIndia', 'name': 'Arindam Bagchi', 'id': 441636351, 'id_str': '441636351', 'indices': [227, 236]}, {'screen_name': 'IndiaInConakry', 'name': 'India in Guinea', 'id': 1248269184536117250, 'id_str': '1248269184536117250', 'indices': [237, 252]}]"
45,45,Devashishgang,NAGPUR,814,237,2022-11-08 18:58:58+00:00,57007,0,please mention demonetization implemented would faced difficulty due nondigital payment system time covid lucky digital payment increase prepared challange,[],"[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [0, 13]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [14, 23]}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': 2613904818, 'id_str': '2613904818', 'indices': [24, 36]}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': 912211757363367936, 'id_str': '912211757363367936', 'indices': [37, 53]}]"
47,47,ChetanDesire, India,3630,3467,2022-11-08 18:55:20+00:00,35954,0,show aap taking mcd election damn seriouly time full faith gujarat local leader let pray grand win election god bless,[],"[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [76, 91]}]"
52,52,atharvrajpanday,"वाराणसी, भारत ",2053,2979,2022-11-08 18:45:03+00:00,30785,1,near also called mean temple lean karvat one side leaning temple one leaning temple world,"[{'text': 'RatneshwarTemple', 'indices': [0, 17]}, {'text': 'ManikarnikaGhat', 'indices': [23, 39]}, {'text': 'KashiKarvat', 'indices': [56, 68]}, {'text': 'Kashi', 'indices': [91, 97]}, {'text': 'RatneshwarMahadev', 'indices': [133, 151]}, {'text': 'Varanasi', 'indices': [177, 186]}, {'text': 'Ganga', 'indices': [238, 244]}, {'text': 'Banaras', 'indices': [245, 253]}, {'text': 'IncredibleIndia', 'indices': [254, 270]}]","[{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [271, 280]}]"
53,53,shantaram1956,Mumbai,159,125,2022-11-08 18:44:33+00:00,3503,0,preaching easier practicing lure people showing false dream like mirage surely boomerang fall flat ambition cost corruption hawala appeasement politics one cannot fool,[],"[{'screen_name': 'TimesNow', 'name': 'TIMES NOW', 'id': 240649814, 'id_str': '240649814', 'indices': [0, 9]}, {'screen_name': 'Shehzad_Ind', 'name': 'Shehzad Jai Hind', 'id': 392608775, 'id_str': '392608775', 'indices': [10, 22]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [79, 94]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [294, 298]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [299, 304]}]"
54,54,Gurgaon_Central,"Gurgaon, India",172,104,2022-11-08 18:44:13+00:00,530,0,see comment action since election votejeevi buzy gujarat social medium cell useless mcg authority sleeping care one prime location issue ignored sab yaad rakha jayega,[],"[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [82, 97]}, {'screen_name': 'cmohry', 'name': 'CMO Haryana', 'id': 2919390704, 'id_str': '2919390704', 'indices': [99, 106]}]"
55,55,shantaram1956,Mumbai,159,125,2022-11-08 18:41:17+00:00,3503,0,badwood follow practice high heritage ethos value dignified society glorify must bycot society bycot polluted movie permanently mind got polluted many drug addict deserved respected,[],"[{'screen_name': 'MrinalPande1', 'name': 'Mrinal Pande', 'id': 2408615534, 'id_str': '2408615534', 'indices': [0, 13]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [287, 291]}, {'screen_name': 'republic', 'name': 'Republic', 'id': 811972460560019456, 'id_str': '811972460560019456', 'indices': [292, 301]}]"
58,58,rajesh1990m,"Mourigram, Howrah.",170,9,2022-11-08 18:32:38+00:00,19,0,personal land muted indian railway near mourigram railway station sankrail blro purchased land muted blro plot converted indian railway help,[],"[{'screen_name': 'drmhowrah', 'name': 'DRM Howrah', 'id': 3297652398, 'id_str': '3297652398', 'indices': [0, 10]}, {'screen_name': 'AshwiniVaishnaw', 'name': 'Ashwini Vaishnaw', 'id': 852579395315171328, 'id_str': '852579395315171328', 'indices': [11, 27]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [28, 41]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [42, 51]}]"
59,59,JackMushik,,36,32,2022-11-08 18:30:32+00:00,6,0,ever travelled mumbai road car pathetic full pothole badly constructed pls reality check making big statement,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
60,60,naudibya,"New Delhi, India",73,94,2022-11-08 18:29:58+00:00,1015,0,forced displacement humanitarian concern also huge setback term development prevent mass migration search food water,"[{'text': 'SaveSoil', 'indices': [95, 104]}, {'text': 'ConsciousPlanet', 'indices': [173, 189]}]","[{'screen_name': 'cpsavesoil', 'name': 'Conscious Planet #SaveSoil', 'id': 1467080747479666691, 'id_str': '1467080747479666691', 'indices': [161, 172]}, {'screen_name': 'SadhguruJV', 'name': 'Sadhguru', 'id': 67611162, 'id_str': '67611162', 'indices': [190, 201]}, {'screen_name': 'UNEP', 'name': 'UN Environment Programme', 'id': 38146999, 'id_str': '38146999', 'indices': [202, 207]}, {'screen_name': 'UNCCD', 'name': 'UN Land and Drought', 'id': 74447139, 'id_str': '74447139', 'indices': [208, 214]}, {'screen_name': 'moefcc', 'name': 'MoEF&CC', 'id': 2615251201, 'id_str': '2615251201', 'indices': [215, 222]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [223, 232]}, {'screen_name': 'FAO', 'name': 'Food and Agriculture Organization', 'id': 19649135, 'id_str': '19649135', 'indices': [233, 237]}]"
62,62,shantaram1956,Mumbai,159,125,2022-11-08 18:26:11+00:00,3503,0,bravo true leader lead front status achieved self discipline commitment compassion ready learn hard working minister anurag thakur package quality hence one successful minister proud keep,[],"[{'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [0, 5]}, {'screen_name': 'ianuragthakur', 'name': 'Anurag Thakur', 'id': 381949397, 'id_str': '381949397', 'indices': [260, 274]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [286, 290]}]"
65,65,TEJAVINNAKOTA09,"Hyderabad, India",418,42,2022-11-08 18:16:45+00:00,45,0,front single bike shockup jar indian road good successful request fix,[],"[{'screen_name': 'OlaElectric', 'name': 'Ola Electric', 'id': 1051810595954147329, 'id_str': '1051810595954147329', 'indices': [116, 128]}, {'screen_name': 'bhash', 'name': 'Bhavish Aggarwal', 'id': 16489912, 'id_str': '16489912', 'indices': [129, 135]}, {'screen_name': 'EVehiclesindia', 'name': 'Electric Vehicles', 'id': 996992841069948928, 'id_str': '996992841069948928', 'indices': [136, 151]}, {'screen_name': 'NDTVElections', 'name': 'NDTV Elections', 'id': 2342050278, 'id_str': '2342050278', 'indices': [152, 166]}, {'screen_name': 'bbcnewstelugu', 'name': 'BBC News Telugu', 'id': 826117446050381826, 'id_str': '826117446050381826', 'indices': [167, 181]}, {'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News', 'id': 5402612, 'id_str': '5402612', 'indices': [182, 194]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [195, 199]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [200, 205]}, {'screen_name': 'ndtvindia', 'name': 'NDTV India', 'id': 321271735, 'id_str': '321271735', 'indices': [206, 216]}, {'screen_name': 'saishailesh08', 'name': 'svs prasada rao', 'id': 3182236028, 'id_str': '3182236028', 'indices': [217, 231]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [232, 241]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [242, 255]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [256, 265]}, {'screen_name': 'karthikbr007', 'name': 'Karthik BR', 'id': 77820867, 'id_str': '77820867', 'indices': [266, 279]}]"
68,68,shantaram1956,Mumbai,159,125,2022-11-08 18:11:02+00:00,3503,0,rule law left mah ncp partner mva exhibited real colour culture party law maker disrespect using muscle power assault harass common people must booked provision law,"[{'text': 'Hooliganism', 'indices': [0, 12]}]","[{'screen_name': 'mieknathshinde', 'name': 'Eknath Shinde - एकनाथ शिंदे', 'id': 2611325450, 'id_str': '2611325450', 'indices': [42, 57]}, {'screen_name': 'CMOMaharashtra', 'name': 'CMO Maharashtra', 'id': 2597666894, 'id_str': '2597666894', 'indices': [252, 267]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [268, 281]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [282, 286]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [287, 292]}]"
71,71,shivK__,"New Delhi, India",69,161,2022-11-08 18:03:59+00:00,22787,0,delhi assembly election phle aap congress sath hath milana chah rhe,[],"[{'screen_name': 'AamAadmiParty', 'name': 'AAP', 'id': 711694309, 'id_str': '711694309', 'indices': [0, 14]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [15, 30]}]"
74,74,SaheliBose12,,83,3,2022-11-08 18:00:36+00:00,168,0,claim submitted online portal yahi status show kar raha hai,[],"[{'screen_name': 'AnshulP00688445', 'name': 'Anshul Pandey', 'id': 1176529798979473409, 'id_str': '1176529798979473409', 'indices': [0, 16]}, {'screen_name': 'socialepfo', 'name': 'EPFO', 'id': 4574875278, 'id_str': '4574875278', 'indices': [17, 28]}, {'screen_name': 'AmritMahotsav', 'name': 'Amrit Mahotsav', 'id': 1371389369274146818, 'id_str': '1371389369274146818', 'indices': [29, 43]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [44, 53]}, {'screen_name': 'byadavbjp', 'name': 'Bhupender Yadav', 'id': 391901721, 'id_str': '391901721', 'indices': [54, 64]}, {'screen_name': 'Rameswar_Teli', 'name': 'Rameswar Teli', 'id': 1135483099712610304, 'id_str': '1135483099712610304', 'indices': [65, 79]}, {'screen_name': 'LabourMinistry', 'name': 'Ministry of Labour', 'id': 3060070478, 'id_str': '3060070478', 'indices': [80, 95]}, {'screen_name': 'PIBHindi', 'name': 'पीआईबी हिंदी', 'id': 3000838099, 'id_str': '3000838099', 'indices': [96, 105]}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': 231033118, 'id_str': '231033118', 'indices': [106, 116]}, {'screen_name': 'MIB_India', 'name': 'Ministry of Information and Broadcasting', 'id': 920488039, 'id_str': '920488039', 'indices': [117, 127]}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': 245687754, 'id_str': '245687754', 'indices': [128, 137]}, {'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': 2686834802, 'id_str': '2686834802', 'indices': [138, 149]}, {'screen_name': 'airnewsalerts', 'name': 'All India Radio News', 'id': 1056850669, 'id_str': '1056850669', 'indices': [150, 164]}]"
76,76,IAPTTKPN1,"Tiruvarur/Karaikal, India",86,31,2022-11-08 17:54:58+00:00,184,0,theme promoting adolescent friendly health care vinayaka mission nursing college around student participated interactive session outlining year theme adolescent health issue barrier care immunisation discussed,"[{'text': 'CAHW', 'indices': [0, 5]}]","[{'screen_name': 'iapindia', 'name': 'Indian Academy of Pediatrics (IAP)', 'id': 90327623, 'id_str': '90327623', 'indices': [245, 254]}, {'screen_name': 'IAHW2023', 'name': 'International Adolescent Health Week', 'id': 1196967146921832454, 'id_str': '1196967146921832454', 'indices': [255, 264]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [265, 277]}]"
